#s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
2.1448960542043087;-10.429047949965254;-3.0856428075052125;-1.7312921622654622;0.07808959881862404;4.445745984016678;0.697709777275886
2.193643691799861;-10.379708130646282;-3.093043780403058;-1.7281285818624044;0.07615704197359277;4.453638697289785;0.6888717426685198
2.2423913293954136;-10.33036831132731;-3.100444753300904;-1.7249650014593467;0.0742244851285615;4.461531410562891;0.6800337080611536
2.291138966990966;-10.281028492008339;-3.1078457261987493;-1.721801421056289;0.07229192828353022;4.4694241238359975;0.6711956734537874
2.3398866045865185;-10.231688672689367;-3.1152466990965952;-1.7186378406532314;0.07035937143849896;4.477316837109104;0.6623576388464212
2.388634242182071;-10.182348853370396;-3.1226476719944407;-1.7154742602501738;0.0684268145934677;4.48520955038221;0.653519604239055
2.4373818797776234;-10.133009034051424;-3.1300486448922866;-1.7123106798471162;0.06649425774843641;4.493102263655317;0.6446815696316888
2.486129517373176;-10.083669214732453;-3.137449617790132;-1.7091470994440583;0.06456170090340514;4.500994976928423;0.6358435350243224
2.5348771549687283;-10.034329395413481;-3.144850590687978;-1.7059835190410007;0.06262914405837386;4.508887690201529;0.6270055004169562
2.583624792564281;-9.98498957609451;-3.1522515635858235;-1.702819938637943;0.06069658721334259;4.516780403474636;0.61816746580959
2.6323724301598337;-9.935649756775538;-3.1596525364836694;-1.6996563582348854;0.058764030368311314;4.524673116747742;0.6093294312022237
2.681120067755386;-9.886309937456566;-3.167053509381515;-1.6964927778318277;0.05683147352328006;4.5325658300208485;0.6004913965948576
2.7298677053509386;-9.836970118137595;-3.174454482279361;-1.69332919742877;0.05489891667824878;4.540458543293955;0.5916533619874913
2.778615342946491;-9.787630298818623;-3.1818554551772062;-1.6901656170257122;0.052966359833217506;4.54835125656706;0.5828153273801251
2.8273629805420435;-9.738290479499652;-3.189256428075052;-1.6870020366226546;0.05103380298818624;4.556243969840167;0.5739772927727589
2.876110618137596;-9.68895066018068;-3.196657400972898;-1.683838456219597;0.04910124614315496;4.564136683113273;0.5651392581653927
2.9248582557331484;-9.639610840861708;-3.2040583738707435;-1.6806748758165393;0.047168689298123685;4.572029396386379;0.5563012235580264
2.973605893328701;-9.5907574704656;-3.210972897845726;-1.677785074704656;0.04549064739402363;4.579504299652537;0.5487952242529535
3.0223535309242533;-9.543884642112578;-3.215906879777623;-1.6760099464211258;0.044848844892286306;4.585278119318971;0.5467125115357888
3.0711011685198057;-9.497011813759554;-3.2208408617095206;-1.6742348181375954;0.04420704239054899;4.591051938985407;0.5446297988186241
3.119848806115358;-9.450138985406532;-3.2257748436414175;-1.6724596898540653;0.04356523988881167;4.596825758651842;0.5425470861014594
3.1685964437109106;-9.403266157053508;-3.230708825573315;-1.670684561570535;0.042923437387074354;4.6025995783182765;0.5404643733842946
3.217344081306463;-9.356393328700486;-3.235642807505212;-1.668909433287005;0.04228163488533703;4.608373397984712;0.53838166066713
3.2660917189020156;-9.309520500347464;-3.2405767894371094;-1.6671343050034746;0.041639832383599716;4.614147217651147;0.5362989479499652
3.314839356497568;-9.26264767199444;-3.2455107713690063;-1.6653591767199445;0.0409980298818624;4.619921037317582;0.5342162352328006
3.3635869940931205;-9.215774843641418;-3.2504447533009038;-1.6635840484364142;0.040356227380125086;4.625694856984017;0.5321335225156358
3.412334631688673;-9.168902015288396;-3.2553787352328007;-1.6618089201528838;0.039714424878387763;4.631468676650452;0.5300508097984712
3.4610822692842254;-9.122029186935372;-3.260312717164698;-1.6600337918693537;0.03907262237665045;4.637242496316887;0.5279680970813064
3.509829906879778;-9.07515635858235;-3.265246699096595;-1.6582586635858234;0.038430819874913126;4.6430163159833215;0.5258853843641418
3.5585775444753303;-9.028283530229325;-3.270180681028492;-1.6564835353022933;0.03778901737317581;4.648790135649757;0.523802671646977
3.6073251820708827;-8.981410701876303;-3.2751146629603896;-1.654708407018763;0.037147214871438496;4.654563955316192;0.5217199589298124
3.6560728196664356;-8.934537873523281;-3.2800486448922865;-1.6529332787352327;0.03650541236970118;4.660337774982627;0.5196372462126477
3.704820457261988;-8.887665045170257;-3.284982626824184;-1.6511581504517026;0.03586360986796386;4.666111594649062;0.517554533495483
3.7535680948575405;-8.840792216817235;-3.289916608756081;-1.6493830221681722;0.03522180736622654;4.671885414315497;0.5154718207783183
3.802315732453093;-8.79391938846421;-3.2948505906879784;-1.6476078938846421;0.03458000486448922;4.677659233981932;0.5133891080611536
3.8510633700486454;-8.747046560111189;-3.2997845726198753;-1.6458327656011118;0.033938202362751906;4.6834330536483675;0.5113063953439889
3.899811007644198;-8.700173731758165;-3.3047185545517728;-1.6440576373175815;0.03329639986101458;4.689206873314802;0.5092236826268242
3.9485586452397503;-8.653300903405142;-3.3096525364836697;-1.6422825090340514;0.032654597359277275;4.694980692981237;0.5071409699096595
3.9973062828353028;-8.604134815844336;-3.3122932592077836;-1.640769899305073;0.032408625156358575;4.700225893467686;0.48958719673384277
4.046053920430855;-8.554794996525365;-3.314760250173732;-1.6392771773453787;0.03219264009728978;4.70543104704656;0.4708613735232799
4.094801558026408;-8.505455177206393;-3.3172272411396806;-1.6377844553856844;0.03197665503822099;4.7106362006254345;0.4521355503127173
4.14354919562196;-8.456115357887422;-3.3196942321056295;-1.6362917334259903;0.03176066997915219;4.715841354204309;0.43340972710215436
4.192296833217513;-8.40677553856845;-3.322161223071578;-1.634799011466296;0.03154468492008339;4.721046507783183;0.41468390389159143
4.2410444708130655;-8.357435719249478;-3.3246282140375265;-1.6333062895066017;0.031328699861014594;4.726251661362057;0.39595808068102856
4.2897921084086175;-8.308095899930507;-3.327095205003475;-1.6318135675469074;0.031112714801945794;4.731456814940931;0.3772322574704656
4.33853974600417;-8.258756080611535;-3.3295621959694235;-1.6303208455872134;0.030896729742876997;4.7366619685198055;0.3585064342599027
4.387287383599722;-8.209416261292564;-3.3320291869353724;-1.628828123627519;0.030680744683808197;4.74186712209868;0.33978061104933976
4.436035021195275;-8.160076441973592;-3.334496177901321;-1.6273354016678248;0.0304647596247394;4.747072275677554;0.32105478783877683
4.484782658790827;-8.11073662265462;-3.3369631688672694;-1.6258426797081307;0.030248774565670603;4.752277429256428;0.3023289646282139
4.53353029638638;-8.061396803335649;-3.339430159833218;-1.6243499577484364;0.030032789506601806;4.757482582835302;0.28360314141765103
4.582277933981932;-8.012056984016677;-3.3418971507991664;-1.622857235788742;0.029816804447533006;4.762687736414176;0.2648773182070881
4.631025571577485;-7.962717164697706;-3.344364141765115;-1.621364513829048;0.02960081938846421;4.767892889993051;0.24615149499652517
4.679773209173037;-7.913377345378734;-3.3468311327310634;-1.6198717918693537;0.029384834329395416;4.773098043571925;0.22742567178596262
4.72852084676859;-7.864037526059763;-3.3492981236970123;-1.6183790699096594;0.029168849270326615;4.778303197150799;0.2086998485753997
4.777268484364142;-7.814697706740791;-3.351765114662961;-1.6168863479499653;0.02895286421125782;4.783508350729673;0.18997402536483676
4.826016121959695;-7.765357887421819;-3.3542321056289093;-1.615393625990271;0.02873687915218902;4.788713504308547;0.17124820215427383
4.874763759555247;-7.716018068102848;-3.3566990965948578;-1.6139009040305767;0.028520894093120225;4.7939186578874216;0.1525223789437109
4.9235113971508;-7.666678248783876;-3.3591660875608063;-1.6124081820708827;0.028304909034051424;4.799123811466296;0.13379655573314803
